psu,lon,lat,str_datetime_sent_hr,power_state
117,69.81074747,40.1972635,2/2/17 21:00,1
73,69.08546113,37.24364286,2/2/17 21:00,1
132,68.92031645,39.97013038,2/2/17 21:00,1
137,70.57960926,40.14345155,2/2/17 21:00,0
57,68.69857778,37.9799092,2/2/17 21:00,1
90,70.04056817,37.84226291,2/2/17 21:00,1
118,69.31297571,40.42845521,2/2/17 21:00,1
56,68.74439172,37.81553283,2/2/17 21:00,1
150,72.3365791,37.6991956,2/2/17 21:00,1
121,70.31425664,40.64793346,2/2/17 21:00,1
23,68.79487933,38.43434449,2/2/17 21:00,1
63,68.75491381,37.9556626,2/2/17 21:00,1
42,69.881006,38.805994,2/2/17 21:00,0
102,69.52373659,38.23247809,2/2/17 21:00,0
72,68.4508572,37.23293107,2/2/17 21:00,1
134,68.97526276,39.97441343,2/2/17 21:00,1
111,69.65226746,40.28255265,2/2/17 21:00,1
85,69.75333527,37.83212437,2/2/17 21:00,1
51,68.77390882,37.84206577,2/2/17 21:00,1
69,68.6868894,37.35688317,2/2/17 21:00,1
54,68.52974017,37.62056332,2/2/17 21:00,1
71,68.6462805,37.40372895,2/2/17 21:00,1
31,68.95720896,38.60003017,2/2/17 21:00,1
148,72.16326079,38.10514726,2/2/17 21:00,1
21,38.53356644,68.86214562,2/2/17 21:00,1
64,68.87067983,38.24035306,2/2/17 21:00,1
147,71.55659149,37.50950569,2/2/17 21:00,1
4,68.72877443,38.57967732,2/2/17 21:00,1
108,70.43029,41.0000255,2/2/17 21:00,1
67,68.6569064,37.58924053,2/2/17 21:00,1
120,70.31951771,40.57288773,2/2/17 21:00,1
43,69.910987,38.940772,2/2/17 21:00,0
92,69.39582162,37.49128418,2/2/17 21:00,1
39,69.31359849,38.52606983,2/2/17 21:00,1
55,68.73884439,37.69947193,2/2/17 21:00,1
20,68.52939437,38.55873364,2/2/17 21:00,1
136,70.62512999,40.120263,2/2/17 21:00,1
101,69.52344847,38.23299811,2/2/17 21:00,1
53,68.7999408,37.8346545,2/2/17 21:00,1
124,69.11302042,40.03337271,2/2/17 21:00,1
30,69.01548721,38.55209124,2/2/17 21:00,1
99,69.8388807,38.32252795,2/2/17 21:00,1
36,69.01519291,38.51117298,2/2/17 21:00,1
7,68.74557007,38.55727731,2/2/17 21:00,1
142,67.67146515,39.25535144,2/2/17 21:00,1
94,69.38576119,37.5294611,2/2/17 21:00,1
68,68.5832346,37.63572102,2/2/17 21:00,1
141,67.85106303,39.39133879,2/2/17 21:00,1
50,68.77796122,37.84467432,2/2/17 21:00,1
29,68.33198449,38.53176612,2/2/17 21:00,1
11,68.76102143,38.51681346,2/2/17 21:00,1
35,69.07583472,38.56390512,2/3/17 21:00,1
113,69.945693,40.432452,2/3/17 21:00,1
22,68.72045866,38.49543076,2/3/17 21:00,1
97,69.75608917,38.35540909,2/3/17 21:00,1
47,70.09071,38.995396,2/3/17 21:00,0
107,69.70756918,40.22811016,2/3/17 21:00,1
95,69.32308828,38.38970314,2/3/17 21:00,1
87,69.63650438,37.7953963,2/3/17 21:00,0
37,69.00756093,38.63505835,2/3/17 21:00,1
17,68.61052693,38.61767572,2/3/17 21:00,1
27,68.32935054,38.62285729,2/3/17 21:00,1
25,68.25983787,38.5414872,2/3/17 21:00,1
84,69.75446875,37.87022935,2/3/17 21:00,1
145,68.45320176,39.43037903,2/3/17 21:00,1
9,68.75332267,38.55576436,2/3/17 21:00,1
26,68.18750132,38.48957339,2/3/17 21:00,1
76,68.1425386,37.26728663,2/3/17 21:00,1
49,71.409352,39.349395,2/3/17 21:00,1
32,68.97934982,38.57005028,2/3/17 21:00,1
133,69.02077232,39.91072535,2/3/17 21:00,1
114,69.74909834,40.21390409,2/3/17 21:00,1
131,69.02904727,39.97079798,2/3/17 21:00,1
5,68.74031481,38.57471938,2/3/17 21:00,1
119,69.30387624,40.48528505,2/3/17 21:00,1
86,69.76269966,37.88144998,2/3/17 21:00,1
146,70.02596037,39.44865274,2/3/17 21:00,1
41,69.60020189,38.69467064,2/3/17 21:00,1
58,68.71908336,38.02825677,2/3/17 21:00,0
128,68.6559113,39.71858992,2/3/17 21:00,1
33,68.96713296,38.52478685,2/3/17 21:00,1
14,68.81596074,38.55906902,2/3/17 21:00,1
60,68.85812916,37.78894028,2/3/17 21:00,1
65,69.02856188,38.20481524,2/3/17 21:00,1
82,69.76746055,37.88558084,2/3/17 21:00,1
77,68.14991287,37.2103631,2/3/17 21:00,1
13,68.7884001,38.55603113,2/3/17 21:00,1
138,70.41509686,40.29681632,2/3/17 21:00,1
115,69.67319595,40.25527461,2/3/17 21:00,1
135,68.73296331,39.70628987,2/3/17 21:00,1
100,69.48918127,38.20394327,2/3/17 21:00,0
81,67.98130548,37.30840119,2/3/17 21:00,1
40,69.23020602,38.53039006,2/3/17 21:00,1
103,69.59013445,40.2894689,2/3/17 21:00,1
38,69.07644209,38.59496787,2/3/17 21:00,1
52,68.65960657,37.7954733,2/3/17 21:00,1
75,69.09934775,37.25032806,2/3/17 21:00,1
61,68.80761501,38.07205583,2/3/17 21:00,1
19,68.52237609,38.5038854,2/3/17 21:00,1
80,68.19332619,37.41367716,2/3/17 21:00,1
18,68.48375532,38.56839889,2/3/17 21:00,1
6,68.73924146,38.57470073,2/3/17 21:00,1
110,69.80406909,40.23579195,2/3/17 21:00,1
88,69.55226138,37.7778347,2/3/17 21:00,1
126,69.45667544,40.16107849,2/3/17 21:00,1
44,70.235062,39.095214,2/3/17 21:00,1
139,70.42780818,40.30465143,2/3/17 21:00,1
93,69.42917184,37.57537252,2/3/17 21:00,1
34,68.96256182,38.49564397,2/3/17 21:00,1
96,69.2479133,38.4025367,2/3/17 21:00,1
16,68.54355895,38.53150235,2/3/17 21:00,1
2,68.774906,38.564038,2/3/17 21:00,1
91,69.8403121,37.91703144,2/3/17 21:00,1
149,71.30864433,37.92512307,2/3/17 21:00,1
117,69.81074747,40.1972635,2/3/17 21:00,1
73,69.08546113,37.24364286,2/3/17 21:00,1
132,68.92031645,39.97013038,2/3/17 21:00,1
137,70.57960926,40.14345155,2/3/17 21:00,1
57,68.69857778,37.9799092,2/3/17 21:00,1
70,68.6400463,37.459768,2/3/17 21:00,1
90,70.04056817,37.84226291,2/3/17 21:00,1
56,68.74439172,37.81553283,2/3/17 21:00,1
150,72.3365791,37.6991956,2/3/17 21:00,1
121,70.31425664,40.64793346,2/3/17 21:00,1
63,68.75491381,37.9556626,2/3/17 21:00,1
72,68.4508572,37.23293107,2/3/17 21:00,1
134,68.97526276,39.97441343,2/3/17 21:00,1
111,69.65226746,40.28255265,2/3/17 21:00,0
85,69.75333527,37.83212437,2/3/17 21:00,1
51,68.77390882,37.84206577,2/3/17 21:00,1
69,68.6868894,37.35688317,2/3/17 21:00,1
54,68.52974017,37.62056332,2/3/17 21:00,1
71,68.6462805,37.40372895,2/3/17 21:00,0
31,68.95720896,38.60003017,2/3/17 21:00,1
148,72.16326079,38.10514726,2/3/17 21:00,1
21,38.53356644,68.86214562,2/3/17 21:00,1
64,68.87067983,38.24035306,2/3/17 21:00,1
147,71.55659149,37.50950569,2/3/17 21:00,1
4,68.72877443,38.57967732,2/3/17 21:00,1
108,70.43029,41.0000255,2/3/17 21:00,1
67,68.6569064,37.58924053,2/3/17 21:00,1
120,70.31951771,40.57288773,2/3/17 21:00,1
92,69.39582162,37.49128418,2/3/17 21:00,1
39,69.31359849,38.52606983,2/3/17 21:00,1
55,68.73884439,37.69947193,2/3/17 21:00,1
20,68.52939437,38.55873364,2/3/17 21:00,1
101,69.52344847,38.23299811,2/3/17 21:00,1
53,68.7999408,37.8346545,2/3/17 21:00,1
124,69.11302042,40.03337271,2/3/17 21:00,1
30,69.01548721,38.55209124,2/3/17 21:00,1
99,69.8388807,38.32252795,2/3/17 21:00,1
7,68.74557007,38.55727731,2/3/17 21:00,1
94,69.38576119,37.5294611,2/3/17 21:00,1
68,68.5832346,37.63572102,2/3/17 21:00,1
141,67.85106303,39.39133879,2/3/17 21:00,1
50,68.77796122,37.84467432,2/3/17 21:00,1
29,68.33198449,38.53176612,2/3/17 21:00,1
11,68.76102143,38.51681346,2/3/17 21:00,1
35,69.07583472,38.56390512,2/4/17 20:00,1
113,69.945693,40.432452,2/4/17 20:00,1
22,68.72045866,38.49543076,2/4/17 20:00,1
97,69.75608917,38.35540909,2/4/17 20:00,1
47,70.09071,38.995396,2/4/17 20:00,1
107,69.70756918,40.22811016,2/4/17 20:00,1
95,69.32308828,38.38970314,2/4/17 20:00,1
87,69.63650438,37.7953963,2/4/17 20:00,1
37,69.00756093,38.63505835,2/4/17 20:00,1
17,68.61052693,38.61767572,2/4/17 20:00,1
27,68.32935054,38.62285729,2/4/17 20:00,1
89,69.57080277,37.88867035,2/4/17 20:00,1
25,68.25983787,38.5414872,2/4/17 20:00,1
84,69.75446875,37.87022935,2/4/17 20:00,1
9,68.75332267,38.55576436,2/4/17 20:00,1
26,68.18750132,38.48957339,2/4/17 20:00,1
76,68.1425386,37.26728663,2/4/17 20:00,1
49,71.409352,39.349395,2/4/17 20:00,1
59,68.75694527,37.80499072,2/4/17 20:00,1
32,68.97934982,38.57005028,2/4/17 20:00,1
133,69.02077232,39.91072535,2/4/17 20:00,1
114,69.74909834,40.21390409,2/4/17 20:00,1
131,69.02904727,39.97079798,2/4/17 20:00,1
5,68.74031481,38.57471938,2/4/17 20:00,1
119,69.30387624,40.48528505,2/4/17 20:00,1
74,69.10959662,37.22181688,2/4/17 20:00,0
146,70.02596037,39.44865274,2/4/17 20:00,0
41,69.60020189,38.69467064,2/4/17 20:00,1
128,68.6559113,39.71858992,2/4/17 20:00,1
33,68.96713296,38.52478685,2/4/17 20:00,1
14,68.81596074,38.55906902,2/4/17 20:00,1
60,68.85812916,37.78894028,2/4/17 20:00,1
65,69.02856188,38.20481524,2/4/17 20:00,1
82,69.76746055,37.88558084,2/4/17 20:00,1
77,68.14991287,37.2103631,2/4/17 20:00,1
13,68.7884001,38.55603113,2/4/17 20:00,1
138,70.41509686,40.29681632,2/4/17 20:00,1
83,69.86078544,38.05089098,2/4/17 20:00,1
135,68.73296331,39.70628987,2/4/17 20:00,1
100,69.48918127,38.20394327,2/4/17 20:00,0
81,67.98130548,37.30840119,2/4/17 20:00,1
40,69.23020602,38.53039006,2/4/17 20:00,1
103,69.59013445,40.2894689,2/4/17 20:00,1
38,69.07644209,38.59496787,2/4/17 20:00,1
52,68.65960657,37.7954733,2/4/17 20:00,1
75,69.09934775,37.25032806,2/4/17 20:00,1
61,68.80761501,38.07205583,2/4/17 20:00,1
19,68.52237609,38.5038854,2/4/17 20:00,1
80,68.19332619,37.41367716,2/4/17 20:00,1
18,68.48375532,38.56839889,2/4/17 20:00,1
6,68.73924146,38.57470073,2/4/17 20:00,1
110,69.80406909,40.23579195,2/4/17 20:00,1
88,69.55226138,37.7778347,2/4/17 20:00,1
126,69.45667544,40.16107849,2/4/17 20:00,1
44,70.235062,39.095214,2/4/17 20:00,1
139,70.42780818,40.30465143,2/4/17 20:00,1
93,69.42917184,37.57537252,2/4/17 20:00,1
34,68.96256182,38.49564397,2/4/17 20:00,1
96,69.2479133,38.4025367,2/4/17 20:00,1
16,68.54355895,38.53150235,2/4/17 20:00,1
2,68.774906,38.564038,2/4/17 20:00,1
149,71.30864433,37.92512307,2/4/17 20:00,1
117,69.81074747,40.1972635,2/4/17 20:00,1
73,69.08546113,37.24364286,2/4/17 20:00,1
132,68.92031645,39.97013038,2/4/17 20:00,1
137,70.57960926,40.14345155,2/4/17 20:00,1
57,68.69857778,37.9799092,2/4/17 20:00,1
130,68.95339277,39.88734071,2/4/17 20:00,1
70,68.6400463,37.459768,2/4/17 20:00,0
90,70.04056817,37.84226291,2/4/17 20:00,0
118,69.31297571,40.42845521,2/4/17 20:00,1
56,68.74439172,37.81553283,2/4/17 20:00,1
150,72.3365791,37.6991956,2/4/17 20:00,1
121,70.31425664,40.64793346,2/4/17 20:00,1
23,68.79487933,38.43434449,2/4/17 20:00,1
63,68.75491381,37.9556626,2/4/17 20:00,1
102,69.52373659,38.23247809,2/4/17 20:00,0
72,68.4508572,37.23293107,2/4/17 20:00,1
134,68.97526276,39.97441343,2/4/17 20:00,1
111,69.65226746,40.28255265,2/4/17 20:00,0
85,69.75333527,37.83212437,2/4/17 20:00,1
51,68.77390882,37.84206577,2/4/17 20:00,1
54,68.52974017,37.62056332,2/4/17 20:00,1
71,68.6462805,37.40372895,2/4/17 20:00,1
31,68.95720896,38.60003017,2/4/17 20:00,1
148,72.16326079,38.10514726,2/4/17 20:00,1
21,38.53356644,68.86214562,2/4/17 20:00,1
64,68.87067983,38.24035306,2/4/17 20:00,1
147,71.55659149,37.50950569,2/4/17 20:00,1
4,68.72877443,38.57967732,2/4/17 20:00,1
108,70.43029,41.0000255,2/4/17 20:00,1
67,68.6569064,37.58924053,2/4/17 20:00,1
120,70.31951771,40.57288773,2/4/17 20:00,1
127,68.66963983,40.14156389,2/4/17 20:00,1
92,69.39582162,37.49128418,2/4/17 20:00,1
39,69.31359849,38.52606983,2/4/17 20:00,1
55,68.73884439,37.69947193,2/4/17 20:00,1
20,68.52939437,38.55873364,2/4/17 20:00,1
136,70.62512999,40.120263,2/4/17 20:00,1
101,69.52344847,38.23299811,2/4/17 20:00,1
53,68.7999408,37.8346545,2/4/17 20:00,1
124,69.11302042,40.03337271,2/4/17 20:00,1
30,69.01548721,38.55209124,2/4/17 20:00,1
112,69.90162882,40.35025138,2/4/17 20:00,1
99,69.8388807,38.32252795,2/4/17 20:00,1
36,69.01519291,38.51117298,2/4/17 20:00,1
7,68.74557007,38.55727731,2/4/17 20:00,1
94,69.38576119,37.5294611,2/4/17 20:00,1
68,68.5832346,37.63572102,2/4/17 20:00,1
141,67.85106303,39.39133879,2/4/17 20:00,0
50,68.77796122,37.84467432,2/4/17 20:00,1
29,68.33198449,38.53176612,2/4/17 20:00,1
11,68.76102143,38.51681346,2/4/17 20:00,1
35,69.07583472,38.56390512,2/5/17 20:00,1
113,69.945693,40.432452,2/5/17 20:00,1
140,67.62777045,39.49913741,2/5/17 20:00,1
22,68.72045866,38.49543076,2/5/17 20:00,1
97,69.75608917,38.35540909,2/5/17 20:00,1
47,70.09071,38.995396,2/5/17 20:00,1
107,69.70756918,40.22811016,2/5/17 20:00,1
95,69.32308828,38.38970314,2/5/17 20:00,1
87,69.63650438,37.7953963,2/5/17 20:00,1
37,69.00756093,38.63505835,2/5/17 20:00,1
27,68.32935054,38.62285729,2/5/17 20:00,1
25,68.25983787,38.5414872,2/5/17 20:00,1
84,69.75446875,37.87022935,2/5/17 20:00,1
9,68.75332267,38.55576436,2/5/17 20:00,1
26,68.18750132,38.48957339,2/5/17 20:00,1
76,68.1425386,37.26728663,2/5/17 20:00,1
49,71.409352,39.349395,2/5/17 20:00,1
32,68.97934982,38.57005028,2/5/17 20:00,1
133,69.02077232,39.91072535,2/5/17 20:00,1
131,69.02904727,39.97079798,2/5/17 20:00,1
5,68.74031481,38.57471938,2/5/17 20:00,1
119,69.30387624,40.48528505,2/5/17 20:00,1
86,69.76269966,37.88144998,2/5/17 20:00,1
146,70.02596037,39.44865274,2/5/17 20:00,1
41,69.60020189,38.69467064,2/5/17 20:00,1
58,68.71908336,38.02825677,2/5/17 20:00,1
128,68.6559113,39.71858992,2/5/17 20:00,1
33,68.96713296,38.52478685,2/5/17 20:00,1
14,68.81596074,38.55906902,2/5/17 20:00,1
60,68.85812916,37.78894028,2/5/17 20:00,1
65,69.02856188,38.20481524,2/5/17 20:00,1
82,69.76746055,37.88558084,2/5/17 20:00,1
77,68.14991287,37.2103631,2/5/17 20:00,1
13,68.7884001,38.55603113,2/5/17 20:00,1
138,70.41509686,40.29681632,2/5/17 20:00,1
83,69.86078544,38.05089098,2/5/17 20:00,1
115,69.67319595,40.25527461,2/5/17 20:00,1
135,68.73296331,39.70628987,2/5/17 20:00,1
100,69.48918127,38.20394327,2/5/17 20:00,1
81,67.98130548,37.30840119,2/5/17 20:00,1
40,69.23020602,38.53039006,2/5/17 20:00,1
103,69.59013445,40.2894689,2/5/17 20:00,1
38,69.07644209,38.59496787,2/5/17 20:00,1
52,68.65960657,37.7954733,2/5/17 20:00,1
75,69.09934775,37.25032806,2/5/17 20:00,1
61,68.80761501,38.07205583,2/5/17 20:00,1
19,68.52237609,38.5038854,2/5/17 20:00,1
80,68.19332619,37.41367716,2/5/17 20:00,1
18,68.48375532,38.56839889,2/5/17 20:00,1
6,68.73924146,38.57470073,2/5/17 20:00,1
110,69.80406909,40.23579195,2/5/17 20:00,1
88,69.55226138,37.7778347,2/5/17 20:00,1
126,69.45667544,40.16107849,2/5/17 20:00,1
139,70.42780818,40.30465143,2/5/17 20:00,1
93,69.42917184,37.57537252,2/5/17 20:00,1
34,68.96256182,38.49564397,2/5/17 20:00,1
96,69.2479133,38.4025367,2/5/17 20:00,1
16,68.54355895,38.53150235,2/5/17 20:00,1
2,68.774906,38.564038,2/5/17 20:00,1
91,69.8403121,37.91703144,2/5/17 20:00,1
149,71.30864433,37.92512307,2/5/17 20:00,1
117,69.81074747,40.1972635,2/5/17 20:00,1
73,69.08546113,37.24364286,2/5/17 20:00,1
132,68.92031645,39.97013038,2/5/17 20:00,1
57,68.69857778,37.9799092,2/5/17 20:00,1
130,68.95339277,39.88734071,2/5/17 20:00,1
70,68.6400463,37.459768,2/5/17 20:00,0
90,70.04056817,37.84226291,2/5/17 20:00,0
118,69.31297571,40.42845521,2/5/17 20:00,1
56,68.74439172,37.81553283,2/5/17 20:00,1
150,72.3365791,37.6991956,2/5/17 20:00,1
121,70.31425664,40.64793346,2/5/17 20:00,1
23,68.79487933,38.43434449,2/5/17 20:00,1
63,68.75491381,37.9556626,2/5/17 20:00,1
72,68.4508572,37.23293107,2/5/17 20:00,1
125,69.33312537,40.17681836,2/5/17 20:00,1
134,68.97526276,39.97441343,2/5/17 20:00,1
111,69.65226746,40.28255265,2/5/17 20:00,1
85,69.75333527,37.83212437,2/5/17 20:00,1
51,68.77390882,37.84206577,2/5/17 20:00,1
54,68.52974017,37.62056332,2/5/17 20:00,1
71,68.6462805,37.40372895,2/5/17 20:00,1
31,68.95720896,38.60003017,2/5/17 20:00,1
148,72.16326079,38.10514726,2/5/17 20:00,0
21,38.53356644,68.86214562,2/5/17 20:00,1
64,68.87067983,38.24035306,2/5/17 20:00,1
147,71.55659149,37.50950569,2/5/17 20:00,1
4,68.72877443,38.57967732,2/5/17 20:00,1
108,70.43029,41.0000255,2/5/17 20:00,1
67,68.6569064,37.58924053,2/5/17 20:00,1
120,70.31951771,40.57288773,2/5/17 20:00,1
127,68.66963983,40.14156389,2/5/17 20:00,1
92,69.39582162,37.49128418,2/5/17 20:00,1
39,69.31359849,38.52606983,2/5/17 20:00,1
55,68.73884439,37.69947193,2/5/17 20:00,1
20,68.52939437,38.55873364,2/5/17 20:00,1
136,70.62512999,40.120263,2/5/17 20:00,1
101,69.52344847,38.23299811,2/5/17 20:00,1
53,68.7999408,37.8346545,2/5/17 20:00,1
124,69.11302042,40.03337271,2/5/17 20:00,1
30,69.01548721,38.55209124,2/5/17 20:00,1
112,69.90162882,40.35025138,2/5/17 20:00,1
99,69.8388807,38.32252795,2/5/17 20:00,1
36,69.01519291,38.51117298,2/5/17 20:00,1
7,68.74557007,38.55727731,2/5/17 20:00,1
94,69.38576119,37.5294611,2/5/17 20:00,1
68,68.5832346,37.63572102,2/5/17 20:00,1
141,67.85106303,39.39133879,2/5/17 20:00,1
50,68.77796122,37.84467432,2/5/17 20:00,1
29,68.33198449,38.53176612,2/5/17 20:00,1
11,68.76102143,38.51681346,2/5/17 20:00,1
35,69.07583472,38.56390512,2/5/17 22:00,1
113,69.945693,40.432452,2/5/17 22:00,1
140,67.62777045,39.49913741,2/5/17 22:00,1
22,68.72045866,38.49543076,2/5/17 22:00,1
97,69.75608917,38.35540909,2/5/17 22:00,1
47,70.09071,38.995396,2/5/17 22:00,1
107,69.70756918,40.22811016,2/5/17 22:00,1
95,69.32308828,38.38970314,2/5/17 22:00,1
87,69.63650438,37.7953963,2/5/17 22:00,1
37,69.00756093,38.63505835,2/5/17 22:00,1
27,68.32935054,38.62285729,2/5/17 22:00,1
25,68.25983787,38.5414872,2/5/17 22:00,1
84,69.75446875,37.87022935,2/5/17 22:00,1
9,68.75332267,38.55576436,2/5/17 22:00,1
26,68.18750132,38.48957339,2/5/17 22:00,1
76,68.1425386,37.26728663,2/5/17 22:00,1
49,71.409352,39.349395,2/5/17 22:00,1
32,68.97934982,38.57005028,2/5/17 22:00,1
133,69.02077232,39.91072535,2/5/17 22:00,1
131,69.02904727,39.97079798,2/5/17 22:00,1
5,68.74031481,38.57471938,2/5/17 22:00,1
119,69.30387624,40.48528505,2/5/17 22:00,1
86,69.76269966,37.88144998,2/5/17 22:00,1
146,70.02596037,39.44865274,2/5/17 22:00,1
41,69.60020189,38.69467064,2/5/17 22:00,1
58,68.71908336,38.02825677,2/5/17 22:00,1
128,68.6559113,39.71858992,2/5/17 22:00,1
33,68.96713296,38.52478685,2/5/17 22:00,1
14,68.81596074,38.55906902,2/5/17 22:00,1
60,68.85812916,37.78894028,2/5/17 22:00,1
65,69.02856188,38.20481524,2/5/17 22:00,1
82,69.76746055,37.88558084,2/5/17 22:00,1
77,68.14991287,37.2103631,2/5/17 22:00,1
13,68.7884001,38.55603113,2/5/17 22:00,1
138,70.41509686,40.29681632,2/5/17 22:00,1
83,69.86078544,38.05089098,2/5/17 22:00,1
115,69.67319595,40.25527461,2/5/17 22:00,1
135,68.73296331,39.70628987,2/5/17 22:00,1
100,69.48918127,38.20394327,2/5/17 22:00,1
81,67.98130548,37.30840119,2/5/17 22:00,1
40,69.23020602,38.53039006,2/5/17 22:00,1
103,69.59013445,40.2894689,2/5/17 22:00,1
38,69.07644209,38.59496787,2/5/17 22:00,1
52,68.65960657,37.7954733,2/5/17 22:00,1
75,69.09934775,37.25032806,2/5/17 22:00,1
61,68.80761501,38.07205583,2/5/17 22:00,1
19,68.52237609,38.5038854,2/5/17 22:00,1
80,68.19332619,37.41367716,2/5/17 22:00,1
18,68.48375532,38.56839889,2/5/17 22:00,1
6,68.73924146,38.57470073,2/5/17 22:00,1
110,69.80406909,40.23579195,2/5/17 22:00,1
88,69.55226138,37.7778347,2/5/17 22:00,1
126,69.45667544,40.16107849,2/5/17 22:00,1
139,70.42780818,40.30465143,2/5/17 22:00,1
93,69.42917184,37.57537252,2/5/17 22:00,1
34,68.96256182,38.49564397,2/5/17 22:00,1
96,69.2479133,38.4025367,2/5/17 22:00,1
16,68.54355895,38.53150235,2/5/17 22:00,1
2,68.774906,38.564038,2/5/17 22:00,1
91,69.8403121,37.91703144,2/5/17 22:00,1
149,71.30864433,37.92512307,2/5/17 22:00,1
117,69.81074747,40.1972635,2/5/17 22:00,1
73,69.08546113,37.24364286,2/5/17 22:00,1
132,68.92031645,39.97013038,2/5/17 22:00,1
57,68.69857778,37.9799092,2/5/17 22:00,1
130,68.95339277,39.88734071,2/5/17 22:00,1
70,68.6400463,37.459768,2/5/17 22:00,0
90,70.04056817,37.84226291,2/5/17 22:00,0
118,69.31297571,40.42845521,2/5/17 22:00,1
56,68.74439172,37.81553283,2/5/17 22:00,1
150,72.3365791,37.6991956,2/5/17 22:00,1
121,70.31425664,40.64793346,2/5/17 22:00,1
23,68.79487933,38.43434449,2/5/17 22:00,1
63,68.75491381,37.9556626,2/5/17 22:00,1
72,68.4508572,37.23293107,2/5/17 22:00,1
125,69.33312537,40.17681836,2/5/17 22:00,1
134,68.97526276,39.97441343,2/5/17 22:00,1
111,69.65226746,40.28255265,2/5/17 22:00,1
85,69.75333527,37.83212437,2/5/17 22:00,1
51,68.77390882,37.84206577,2/5/17 22:00,1
54,68.52974017,37.62056332,2/5/17 22:00,1
71,68.6462805,37.40372895,2/5/17 22:00,1
31,68.95720896,38.60003017,2/5/17 22:00,1
148,72.16326079,38.10514726,2/5/17 22:00,0
21,38.53356644,68.86214562,2/5/17 22:00,1
64,68.87067983,38.24035306,2/5/17 22:00,1
147,71.55659149,37.50950569,2/5/17 22:00,1
4,68.72877443,38.57967732,2/5/17 22:00,1
108,70.43029,41.0000255,2/5/17 22:00,1
67,68.6569064,37.58924053,2/5/17 22:00,1
120,70.31951771,40.57288773,2/5/17 22:00,1
127,68.66963983,40.14156389,2/5/17 22:00,1
92,69.39582162,37.49128418,2/5/17 22:00,1
39,69.31359849,38.52606983,2/5/17 22:00,1
55,68.73884439,37.69947193,2/5/17 22:00,1
20,68.52939437,38.55873364,2/5/17 22:00,1
136,70.62512999,40.120263,2/5/17 22:00,1
101,69.52344847,38.23299811,2/5/17 22:00,1
53,68.7999408,37.8346545,2/5/17 22:00,1
124,69.11302042,40.03337271,2/5/17 22:00,1
30,69.01548721,38.55209124,2/5/17 22:00,1
112,69.90162882,40.35025138,2/5/17 22:00,1
99,69.8388807,38.32252795,2/5/17 22:00,1
36,69.01519291,38.51117298,2/5/17 22:00,1
7,68.74557007,38.55727731,2/5/17 22:00,1
142,67.67146515,39.25535144,2/5/17 22:00,1
94,69.38576119,37.5294611,2/5/17 22:00,1
68,68.5832346,37.63572102,2/5/17 22:00,1
141,67.85106303,39.39133879,2/5/17 22:00,1
29,68.33198449,38.53176612,2/5/17 22:00,1
11,68.76102143,38.51681346,2/5/17 22:00,1
35,69.07583472,38.56390512,2/6/17 20:00,1
113,69.945693,40.432452,2/6/17 20:00,1
140,67.62777045,39.49913741,2/6/17 20:00,0
22,68.72045866,38.49543076,2/6/17 20:00,1
97,69.75608917,38.35540909,2/6/17 20:00,1
47,70.09071,38.995396,2/6/17 20:00,1
107,69.70756918,40.22811016,2/6/17 20:00,1
95,69.32308828,38.38970314,2/6/17 20:00,1
87,69.63650438,37.7953963,2/6/17 20:00,1
37,69.00756093,38.63505835,2/6/17 20:00,1
27,68.32935054,38.62285729,2/6/17 20:00,1
25,68.25983787,38.5414872,2/6/17 20:00,1
84,69.75446875,37.87022935,2/6/17 20:00,1
9,68.75332267,38.55576436,2/6/17 20:00,1
26,68.18750132,38.48957339,2/6/17 20:00,1
76,68.1425386,37.26728663,2/6/17 20:00,1
49,71.409352,39.349395,2/6/17 20:00,1
32,68.97934982,38.57005028,2/6/17 20:00,1
133,69.02077232,39.91072535,2/6/17 20:00,1
131,69.02904727,39.97079798,2/6/17 20:00,1
5,68.74031481,38.57471938,2/6/17 20:00,1
119,69.30387624,40.48528505,2/6/17 20:00,1
86,69.76269966,37.88144998,2/6/17 20:00,1
146,70.02596037,39.44865274,2/6/17 20:00,0
41,69.60020189,38.69467064,2/6/17 20:00,1
58,68.71908336,38.02825677,2/6/17 20:00,1
128,68.6559113,39.71858992,2/6/17 20:00,1
33,68.96713296,38.52478685,2/6/17 20:00,1
14,68.81596074,38.55906902,2/6/17 20:00,1
60,68.85812916,37.78894028,2/6/17 20:00,1
65,69.02856188,38.20481524,2/6/17 20:00,1
82,69.76746055,37.88558084,2/6/17 20:00,1
77,68.14991287,37.2103631,2/6/17 20:00,1
13,68.7884001,38.55603113,2/6/17 20:00,0
138,70.41509686,40.29681632,2/6/17 20:00,1
115,69.67319595,40.25527461,2/6/17 20:00,1
135,68.73296331,39.70628987,2/6/17 20:00,1
100,69.48918127,38.20394327,2/6/17 20:00,1
81,67.98130548,37.30840119,2/6/17 20:00,1
40,69.23020602,38.53039006,2/6/17 20:00,1
103,69.59013445,40.2894689,2/6/17 20:00,1
38,69.07644209,38.59496787,2/6/17 20:00,1
52,68.65960657,37.7954733,2/6/17 20:00,1
75,69.09934775,37.25032806,2/6/17 20:00,1
61,68.80761501,38.07205583,2/6/17 20:00,1
19,68.52237609,38.5038854,2/6/17 20:00,1
